AAPL Pos,GOOG Pos,META Pos,AMZN Pos,Total Pos
3098.8994073732006,46235.77144145159,4733.089579524681,76295.23809523809,130362.99852358756
3118.02509043331,45512.509861377206,4622.236995180322,75628.57142857143,128881.34337556227
3148.195182021088,44892.088357939814,4632.374937676584,75831.90476190478,128504.56323954227
3165.4352343569612,43838.8932717232,4446.734252949976,76595.4761904762,128046.53894950633
3124.220734241514,43238.19452270934,4367.625062323417,76362.14285714286,127092.18317641712
3206.1109828369117,44320.12847965739,4419.644341033738,77921.66666666667,129867.5504701947
3251.635496036327,43929.054434802216,4432.773807545289,79491.66666666667,131105.1304050505
3264.565535288232,44181.22393778879,4517.533654645173,80088.33333333333,132051.6564610555
3262.141152928499,44282.655246252674,4589.330231012132,81991.19047619047,134125.31710638377
3351.0351727853454,44211.371576693346,4582.848595645671,81974.52380952382,134119.7791546482
3150.888940198568,42691.874225177504,4395.047365796909,78253.57142857143,128491.38195974441
3097.0137766489643,41866.61782937,4383.57985707163,75965.4761904762,125312.6876535668
3099.9769106441927,41144.20151019948,4289.8454379258765,76087.85714285714,124621.8810016267
3048.2567536365727,40951.20027048349,4298.820009971747,73808.57142857143,122106.84846266324
3138.2282767644115,41869.153612081594,4398.371281369453,76171.42857142857,125577.18174164402
3044.485492188101,41091.51358052519,4320.093069636031,74404.7619047619,122860.8540471112
3146.040175479104,41983.8273413727,4431.278045537643,76696.66666666669,126257.81222905613
3119.641345339798,41406.51414403245,4352.667442246967,74969.76190476191,123848.58483638112
3073.3087046871387,41398.90679589766,4350.8392886820675,74878.09523809524,123701.1500273621
3097.821904102209,41263.383297644534,4268.239986704338,75572.61904761905,124202.06423607013
3030.477949665204,40712.273188324136,4235.000830978894,73693.57142857143,121671.32339753967
2915.185099669052,40242.58987940944,4147.083264085092,71899.76190476191,119204.62014792548
2885.5537597167704,39874.056125324016,4138.607279375104,71425.2380952381,118323.455259654
3011.8910182405907,41289.868139299,4233.837460528503,74451.90476190476,122987.50137997285
2965.2890017701834,40323.453172545924,4124.148246634536,70487.38095238095,117900.27137333159
2878.0112368198256,41135.74890116082,4196.94199767326,70354.99999999999,118565.70213565389
2972.2927730316324,42137.10131860701,4235.000830978894,71636.42857142858,120980.82349404611
3020.511044408527,42851.910289642736,4379.591158384577,73288.09523809524,123540.10773053108
3112.3681982606017,43430.63225515609,4527.505401362806,75145.95238095238,126216.45823573187
3107.3847456322633,42806.26620083399,4423.300648163537,73880.23809523808,124217.18968986787
3017.009158777803,42846.838724219546,4430.94565398039,74195.71428571428,124490.50782269202
3055.2605248980217,43165.22033134227,4453.548279873692,75597.85714285716,126271.88627897114
3160.317093819748,43867.91389608926,4549.110852584346,77824.04761904762,129401.38946154097
3039.0979758331405,43175.645215823286,4506.5647332557755,74996.19047619049,125717.4984011027
3258.369891480027,44828.130282880644,4698.853249127473,78443.33333333333,131228.68675682147
3256.214884938043,46259.43874675983,4838.291507395712,80190.47619047618,134544.42132956977
3539.598245208959,48694.91716443142,5027.422303473491,84082.14285714286,141344.08057025672
3614.4847225429075,46791.10785529133,4910.088083762673,83312.38095238096,138628.0616139779
3486.531209112599,46043.61546263947,4872.860229350175,82165.71428571429,136568.72118681652
13448.048949434311,46331.849430857656,4880.5052351670265,80995.23809523809,145655.6417106971
13469.8683906719,46047.84176715879,4873.192620907429,80952.38095238095,145343.28373111907
13632.84076040945,46556.4070776513,5050.855908259931,81948.80952380953,147188.9132701302
13449.934580158544,45312.183027161045,4667.1098554096725,79678.33333333333,143107.56079606258
13561.186792888479,44748.11225064803,4510.387236164202,78749.04761904762,141568.73389874832
13400.908181328406,44528.9079229122,4437.593485125477,78207.61904761905,140575.02863698514
12744.169937658738,44566.381156316915,4470.832640850923,78508.80952380953,140290.1932586361
12467.520972831522,43602.22021864082,4364.134950972245,77630.47619047618,138064.35233292077
12451.897175402139,43914.12149216724,4359.980056506564,78868.80952380953,139594.8082478855
12348.995613022396,42769.63822833315,4340.368954628553,75771.66666666667,135230.66946265078
12381.320711152157,42480.84075284571,4341.698520857571,74952.85714285714,134156.7171277126
12392.365119679827,42782.880649160375,4342.6956955293335,75262.38095238096,134780.3224167505
12176.864465481412,42449.56609940268,4319.262090742895,75291.42857142858,134237.12122705556
11785.192026475792,41708.55404034712,4256.772477979059,73349.28571428571,131099.8042590877
12146.424998075887,42153.161275780454,4370.9489778959605,74956.19047619047,133626.72572794277
11972.408219810664,42107.79894060633,4461.3594814691705,75415.71428571429,133957.28092760046
12273.031632417455,42265.86272962921,4408.841615422967,76785.71428571429,135733.4502631839
11859.270376356499,41519.497351515834,4140.269237161376,76310.2380952381,133829.27506027182
11816.439621334563,41276.06221120252,4152.069137443909,74734.04761904762,131978.6185890286
11738.051258369891,41543.16465682407,4187.468838291507,74092.61904761904,131561.30380110448
11449.549757561763,41782.9369998873,4215.888316436763,75349.5238095238,132797.89888340962
10364.503963672747,43149.16037416882,3897.291008808377,76286.90476190476,133697.8601085547
10240.591087508657,42883.46669672039,3877.181319594483,72226.90476190476,129228.14386572829
10047.987377818823,42272.62481686013,3824.497257769653,71436.42857142857,127581.53802387716
10215.808512275842,43113.94116984109,3880.6714309456543,72743.09523809524,129953.51635115783
9979.29654429308,42597.486757579165,3834.302808708659,71640.71428571429,128051.80039629519
10004.079119525897,42704.83489237011,3865.7138108692043,71108.33333333334,127682.96115609855
10481.143692757638,44192.775836808294,3986.5381419311952,73807.38095238096,132467.83862387808
10451.781728623104,43909.049926744054,4017.782948313113,74721.19047619047,133099.80507987074
10598.052797660277,44114.73008001803,4078.7767990693037,76115.23809523809,134906.7977719857
10379.319633648887,42701.172095120026,4022.436430114675,70523.09523809524,127626.02339697882
10400.33094743323,42770.201735602386,4004.154894465681,71426.19047619049,128600.87805369179
10529.900715770029,42647.35715090724,3993.3521688549113,71639.76190476191,128810.37194029409
10457.977372431309,42842.89417333483,3984.2114010304135,73428.57142857143,130713.654375368
10295.005002693757,42582.55381494421,3972.0791091906267,73800.0,130649.6379268286
10335.411375355961,43439.084864194745,4072.959946817351,76190.4761904762,134037.93237684426
10309.820672669899,42572.69243773244,4063.486787435599,75776.90476190476,132722.9046597427
10281.26683598861,42150.34373943424,4048.196775801895,73359.76190476192,129839.56925598666
10039.367351650888,41845.48630677335,4002.991524015291,71431.42857142857,127319.2737538681
10070.614946509659,42141.89113039558,3993.3521688549113,72786.66666666666,128992.5249124268
9808.24290002309,41268.45486306773,3879.3418647166363,68816.66666666667,123772.70629447413
9808.24290002309,40517.29967316578,3947.9807212896794,68540.47619047618,122813.99948495472
9826.829831447702,39828.97554378451,3773.8075452883495,65686.19047619049,119115.80339671104
9745.4783344878,39303.78676884932,3666.9436596310456,63818.571428571435,116534.78019153961
9536.981451550835,38315.67677223036,3591.1583845770324,64115.95238095238,115559.7689893106
9827.907334718693,40609.99661895638,3916.902110686389,65585.23809523809,119940.04415959955
9699.14569383514,40346.2752169503,3889.3136114342697,65104.7619047619,119039.49642698161
9873.431847918107,41260.2840076637,4025.9265414658466,65819.28571428571,120978.92811133337
9667.089971523128,40906.68319621322,3975.7354163204254,64614.76190476191,119164.27048881869
9420.61109828369,40339.231376084754,3968.5889978394553,63690.7142857143,117419.1457579222
9474.755637651042,40458.69491716443,3921.2232009306967,63190.0,117044.67375574616
9470.984376202568,40885.83342725121,3914.4091740069803,62880.47619047619,117151.70316793694
9484.183791272222,40649.16037416882,3916.403523350507,62268.333333333336,116318.08102212488
9239.321172939275,40004.78981178856,3864.051853082932,61254.28571428572,114362.4485520965
9126.452705302856,39816.86013749577,3798.90310786106,60595.71428571429,113337.93023637397
9050.515662279688,39553.702242758925,3729.931859730763,60903.809523809534,113237.95928857892
9504.65635342107,41300.85653104925,3934.352667442247,63034.52380952381,117774.38936143638
9266.258754714076,41027.83725910064,3966.594648495928,61900.71428571429,116161.40494802494
8982.606018625413,40758.76253803673,3845.7703174339376,60096.66666666667,113683.80554076275
8929.8083583468,40527.161050377545,3835.2999833804224,59119.047619047626,112411.3170111524
8682.52135765412,39788.68477403359,3760.844274555426,58585.71428571428,110817.76469195742
8757.946586623566,40470.528569818554,3825.162040884162,59009.52380952382,112063.1610068501
8709.997691064416,40550.54660205117,3867.7081602127305,58866.90476190476,111995.15721523308
8669.860694219966,40342.04891243097,3854.2463021439253,58834.28571428572,111700.44162308058
8564.534749480488,40260.340358390626,3740.90078112016,58151.666666666664,110717.44255565794
8572.885399830677,39916.88267778654,3747.050024929367,57169.04761904762,109405.86572159421
8569.114138382205,39948.15733122957,3808.2100714641847,57390.23809523809,109715.71963631405
8531.94027553298,39925.05353319058,3859.065979724115,57663.333333333336,109979.393121781
8590.12545216655,39739.096134340136,3904.105035732093,58020.95238095238,110254.27900319116
8535.172785345956,39524.39986475825,3845.60412165531,58255.71428571429,110160.89105747381
8599.284229969984,39634.84728953004,3822.0043210902445,59474.761904761916,111530.89774535218
8435.234356961439,38698.43908486419,3604.4540468672094,58317.380952380954,109055.50844107379
8484.260755791578,38993.01250986138,3543.1278045537647,57768.095238095244,108788.49630830195
8288.963287924265,38690.12735264285,3504.7365796908757,57375.71428571429,107859.54150597227
8338.259062572155,38209.455651977914,3437.0948977895964,56877.38095238096,106862.19056472063
8287.347033017777,38017.86318043502,3408.6754196443408,56379.04761904762,106092.93325214475
8388.632340491033,38761.97452947143,3491.773308957953,56117.857142857145,106760.23732177756
8485.60763488032,39537.36053195086,3542.961608775137,57357.142857142855,108923.07263274916
8354.152235819287,39117.829369998864,3529.1673591490776,56657.38095238096,107658.52991734819
8182.021088278303,38672.37687366167,3511.0520192787103,56371.66666666667,106737.11664788536
8098.2452089586695,37960.66719260678,3464.683397041715,55982.38095238096,105505.97675098813
8015.546832910028,38068.01532739772,3441.415988033904,55185.7142857143,104710.69243405595
7897.021473100899,37383.07224163191,3411.334552102376,55142.619047619046,103834.04731445422
7786.84676364196,37208.66674180097,3361.6420142928373,54429.52380952381,102786.67932925958
7914.261525436773,37998.98568691537,3402.19378427788,58904.76190476191,108220.20290139192
7750.750404063725,37796.68657725685,3227.355825162041,56493.095238095244,105267.88804457785
7504.271530824288,34759.10064239829,3039.8869868705337,55097.142857142855,100400.40201723597
7627.91503117063,35948.38273413727,3116.170849260429,56571.42857142857,103263.8971859969
7622.52751481567,36045.024230812574,3158.8831643676253,57386.19047619047,104212.62538618635
7408.643115523742,35960.49814042601,3081.7683230845937,57129.76190476191,103580.67148379626
7428.307550219349,35591.400879071334,3029.4166528170185,56273.57142857143,102322.69651067912
7229.238820903563,34270.82159359856,2838.623898952967,55431.42857142857,99770.11288488365
7459.824520895866,35687.19711484278,2962.2735582516207,56990.71428571429,103100.00947970455
7617.948125913954,36156.0351628536,2978.8931361143427,56547.61904761905,103300.49547250094
7722.735319017932,35598.72647357151,2929.200598304803,57337.85714285715,103588.51953375139
7661.856384206879,35570.55111010932,2941.166694365963,54944.76190476191,101118.33609344407
7732.4328484568605,35761.016567113715,2961.1101878012296,54364.76190476191,100819.32150813371
7360.6942199645955,34305.195537022424,2904.9360146252284,51639.76190476191,96210.58767637415
7219.002539829139,34133.044066268456,2911.5838457703176,48659.52380952382,92923.15426139173
7167.282382821518,34100.07889101769,2896.46002991524,48642.857142857145,92806.6784466116
6988.416839836835,33430.35050152147,2805.883330563404,47895.2380952381,91119.8887671598
7070.3070884322315,33441.90240054097,2751.3711151736748,47561.66666666667,90825.24727081353
6503.0016162549055,30933.16803786769,2562.406514874522,45394.99999999999,85393.57616899711
6597.821904102208,31580.074382959538,2629.0510221040386,45686.42857142858,86493.37588059437
6489.532825367504,31151.245351065023,2652.4846268904766,45421.42857142857,85714.69137475156
6849.957669514352,32762.594387467594,2772.145587502078,46421.90476190476,88806.60240638879
6863.965212037251,32312.0703257072,2758.018946318763,46760.71428571428,88694.7687697775
6673.516508889401,31294.657951087567,2605.7836130962273,45230.2380952381,85804.19616831129
6961.748633879781,32732.72850219768,2714.6418480970588,46559.28571428572,88968.40469846025
6613.715077349341,31063.056463428376,2596.1442579358486,44900.95238095238,85173.86817966594
6650.350188563071,31963.82283331455,2675.4196443410337,46192.857142857145,87482.4498090758
6043.985222812283,29770.652541417778,2461.359481469171,45305.4761904762,83581.47343617542
6175.171246055568,30213.005747774143,2488.449393385408,43954.5238095238,82831.15019673892
6588.393750481028,31423.701115744392,2544.9559581186636,44784.04761904762,85341.0984433917
6644.693296390363,30902.73864532852,2442.4131627056677,43571.428571428565,83561.27367585312
6811.4369275763875,31550.77200495886,2483.297324247964,43043.80952380952,83889.31578059273
6524.551681674748,30551.39186295503,2426.6245637360807,40217.857142857145,79720.425251223
7487.839605941661,34366.33607573538,2829.981718464351,42500.0,87184.1574001414
6686.715923959054,31412.994477628763,2566.229017782948,39919.28571428572,80585.22513365648
7419.418148233664,34244.61850557872,2829.316935349842,43353.80952380953,87847.16311297176
7686.3695836219495,36075.45362335174,2961.442579358484,45043.333333333336,91766.59911966551
7169.976140998998,34248.844810098046,2817.0184477314274,42871.66666666667,87107.50606549514
7785.7692603709675,36583.17367294038,3009.6393551603787,45264.04761904762,92642.62990751934
7890.556453474947,37164.43142116533,3077.447232840286,45810.23809523809,93942.67320271867
8155.083506503501,39065.704947593826,3186.970250955626,47043.57142857143,97451.33013362437
7793.581159085661,37794.15079454525,3089.4133289014458,45452.14285714286,94129.28813967522
8049.218810128529,39138.679138960884,3264.7498753531663,46522.619047619046,96975.26687206162
7363.657353959825,37736.10954581314,3198.770151238159,44851.19047619047,93149.7275272016
7354.229200338642,37137.66482587625,3153.564899451554,44864.28571428571,92509.74463995216
7883.28330639575,39253.352868252,3277.3807545288346,47133.09523809524,97547.11216727181
7760.178557684907,39120.08339907585,3270.234336047865,46970.0,97120.49629280862
8028.74624797968,40053.81494421278,3335.8816686056175,47840.23809523809,99258.68095603617
8432.809974601707,41843.514031331,3493.102875186971,49904.047619047626,103673.4745001673
8628.107442469021,42774.42804012172,3566.2290177829486,51264.28571428572,106233.05021465941
8717.540213961362,43015.04564408881,3614.5919893634705,51671.90476190476,107019.0826093184
8593.088586161779,42817.25459258425,3619.7440585009144,51325.4761904762,106355.56342772314
8753.36719772185,42847.402231488784,3559.5811866378594,50830.2380952381,105990.58871108659
8751.212191179866,42676.09602163868,3542.296825660628,51187.380952380954,106156.98599086012
8813.976756715152,42777.80908373718,3502.7422303473486,51428.571428571435,106523.0994993711
8609.520511044408,42510.706638115626,3443.4103373774306,51209.52380952382,105773.16129606128
8661.779419687524,42507.60734813479,3540.9672594316107,50807.38095238095,105517.73497963487
8620.834295389823,41677.84289417333,3528.8349675918234,49506.66666666668,103334.17882382165
8760.370968983298,41593.316803786765,3504.2379923549943,48815.0,102672.92576512505
8659.085661510044,40804.406626845484,3491.93950473658,48568.333333333336,101523.76512642545
8589.047948895559,40771.72320522935,3487.2860229350176,48801.66666666668,101649.7238437266
8314.553990610328,41866.899583004626,3393.551603789264,47719.047619047626,101294.05279645184
8337.450935118908,40409.951538374844,3355.6589662622573,47826.666666666664,99929.72810642267
8724.274609405064,41018.82114279274,3482.3001495762005,44540.0,97765.395901774
8736.93527283922,41097.43040685225,3709.988366295496,44238.095238095244,97782.4492840822
8557.800354036788,40926.40595063676,3619.5778627222867,44125.00000000001,97228.78416739585
8322.36588932502,40400.65366843232,3571.048695363138,43531.90476190476,95825.97301502524
8574.501654737165,41325.087343626736,3622.0707994016952,44324.76190476191,97846.4217025275
8599.284229969984,41886.904091062774,3652.3184311118493,44870.95238095239,99009.459133097
8558.069729854536,41867.181336639245,3678.2449725776964,44939.52380952382,99043.01984859529
8527.630262449009,41823.50952327285,3680.2393219212236,45047.61904761905,99078.99815526213
8585.815439082582,41710.52631578948,3691.8730264251285,44398.095238095244,98386.31001939243
8491.803278688525,40902.17513805928,3685.7237826159217,44712.85714285715,97792.55934222089
8386.746709766796,40549.98309478192,3675.4196443410337,44333.80952380953,96945.95897269927
8422.84306934503,40315.56407077652,3640.6847266079444,44510.47619047619,96889.56805720567
8538.135919341183,40550.828355685786,3688.050523516703,45030.95238095238,97807.96717949604
8359.539752174247,40283.162402794995,3624.065148745222,44837.14285714286,97103.91016085733
8340.683444931885,40004.226304519325,3628.0538474322752,45263.095238095244,97236.05883497873
8167.205418302161,39567.22641722078,3576.8655476150907,45046.90476190476,96358.2021450428
8032.517509428152,39257.86092640595,3540.9672594316107,45401.428571428565,96232.77426669428
8075.887016085583,39282.373492618055,3533.3222536147587,45243.333333333336,96134.91609565173
8012.044947279304,38337.09004846162,3468.0073126142597,44642.14285714286,94459.28516549805
8090.702686061726,38526.146737292904,3486.455044041881,45190.71428571428,95294.0187531108
7852.843838990223,37646.23013636876,3397.2079109190627,43973.571428571435,92869.85331484948
7806.511198337566,38089.99211089823,3458.5341532325083,44519.047619047626,93874.08508151594
7809.474332332794,38329.764453961456,3453.382084095064,44494.52380952382,94087.14467991312
7657.54637112291,37855.291333258196,3409.007811201596,42600.2380952381,91522.0836108208
7650.273224043714,38004.05725233855,3426.6245637360817,42690.47619047619,91771.43123059455
7527.437851150619,38025.188774935195,3428.6189130796083,42535.71428571429,91516.95982487971
7543.061648580003,38206.91986926631,3424.6302143925545,42673.33333333333,91847.9450655722
7535.51912568306,38110.560126225624,3365.4645172012633,42476.90476190477,91488.44853101471
7553.5673054721765,38180.998534881095,3297.1580521854744,42634.76190476191,91666.48579730066
7538.751635496036,38351.45948382734,3289.3468505899946,42124.047619047626,91303.605588961
7411.875625336718,37975.60013524174,3226.0262589330237,41927.14285714286,90540.64487665435
7312.4759485877,38044.348022089485,3269.90194449061,41912.619047619046,90539.34496278684
7293.8890171630865,37896.42736391299,3361.4758185142095,41636.19047619048,90187.98267578078
7232.201954898792,37886.2842330666,3338.374605285026,41409.76190476191,89866.62269801233
7190.179327330101,37855.291333258196,3346.1858068805054,41655.00000000001,90046.65646746881
7292.272762256599,37772.455764679355,3341.366129300316,41704.7619047619,90110.85656099817
7154.082967751865,37420.545475036626,3313.2790427123155,41440.0,89327.90748550081
7050.642653736627,37206.69446635861,3302.476317101546,41921.19047619047,89481.00391338725
6988.95559147233,36494.98478530373,3304.3044706664455,42141.90476190477,88930.14960934728
7115.831601631647,36343.9648371464,3318.9296991856404,42419.047619047626,89197.77375701131
7199.068729315785,36767.72230361772,3351.171680239322,42876.19047619047,90194.1531893633
7214.961902562916,36993.97047221909,3357.154728269902,43297.857142857145,90863.94424590905
7119.333487262373,37009.74867575792,3306.797407345854,42784.28571428572,90220.16528465186
7175.363657353958,36816.4656824073,3320.425461193286,42234.28571428571,89546.54051524025
7051.720157007619,36496.67530711146,3304.3044706664455,41564.76190476191,88417.46183954744
7057.915800815823,36666.00924151921,3289.5130463686223,41302.619047619046,88316.05713632269
7089.7021473100895,36713.90735940493,3282.5328236662785,41560.23809523809,88646.3804256194
7173.208650811976,37063.56361997069,3312.614259597806,41733.095238095244,89282.48176847573
7195.028092049564,37211.20252451257,3280.7046701013796,41726.90476190476,89413.84004856828
7158.93173247133,37610.44742477177,3242.479641017118,41416.42857142857,89428.2873696888
7074.886477333947,36950.862166121944,3210.07146418481,41776.19047619047,89012.01058383117
7124.182251981836,36571.62177392088,3210.736247299319,41740.71428571429,88647.25455891632
7056.568921727082,36594.16206469063,3232.0093069636036,42333.333333333336,89216.07362671466
7063.0339413530355,36605.15045644089,3151.2381585507733,42182.142857142855,89001.56541348755
7007.542522896943,36948.32638341034,3171.6802393219214,42520.95238095238,89648.50152658159
6988.416839836835,36877.60622112025,3164.7000166195776,42576.19047619047,89606.91355376714
6929.423535750019,36396.93452045531,3183.4801396044545,42756.42857142857,89266.26676723835
6926.460401754791,36403.41485405162,3229.516370284195,42897.857142857145,89457.24876894776
6936.427307011467,36384.81911416657,3236.1642014292834,42968.095238095244,89525.50586070256
6891.1721696298,35888.08745632818,3217.8826657802897,42653.333333333336,88650.47562507162
6700.992842299699,35504.05725233855,3185.142097390726,42301.42857142858,87691.62076345755
6552.836142538288,35537.30418122393,3128.6355326574712,42380.71428571429,87599.49014213399
6553.644269991533,35574.77741462865,3146.252285191956,41969.28571428572,87243.95968409785
6708.804741014393,36346.218866223375,3147.748047199601,42311.42857142857,88514.20022586593
6642.268914030631,35645.497576918744,3122.6524846268903,41936.42857142858,87346.84754700484
6561.456168706227,35528.85157218528,3097.5569220541797,42399.5238095238,87587.3884724695
6550.681135996305,35476.44539614561,3093.7344191457537,41956.42857142857,87077.28952271624
6463.942122681444,35016.34171080807,3030.413827488782,42041.19047619048,86551.88813716877
6478.757792657583,35110.7291784064,3153.731095230181,42515.71428571429,87258.93235200844
6368.313707380896,35092.133438521356,3088.748545786937,41845.4761904762,86394.67188216539
6337.874239975371,35305.702693564745,3164.201429283696,42559.04761904762,87366.82598187143
6313.361040560301,35040.00901611631,3150.2409838790095,42319.76190476191,86823.37294531753
6338.951743246363,35022.25853713513,3139.2720624896133,42080.47619047619,86580.9585333473
6353.767413222504,34293.36188436831,3046.0362306797406,41343.571428571435,85036.73695684198
6362.926191025936,34245.74552011721,3061.1600465348183,41236.19047619048,84906.02223386845
6198.068190564149,34054.716555843566,2992.0226026258933,40958.571428571435,84203.37877760504
6115.639190333255,33875.521244224044,2989.0310786106033,40999.7619047619,83979.9534179298
6044.793350265527,33504.16995379241,2954.1299650988867,40607.380952380954,83110.47422153778
6116.447317786499,34026.82294601601,2986.20575037394,41253.80952380953,84383.28553798597
6115.100438697759,34064.01442578609,2999.002825328236,41420.2380952381,84598.35578505018
5948.356807511736,33467.54198129156,2981.219877015124,41057.619047619046,83454.73771343747
5898.252905410604,33151.977910515045,2901.7782948313115,40791.19047619048,82743.19958694745
6049.9114908027395,33954.13050828355,2921.8879840452055,41325.0,84250.9299831315
6033.2101901023625,34345.76806040798,2959.6144257935853,41331.19047619048,84669.7831524944
5894.481643962133,34517.3560238927,2943.3272394881174,41082.142857142855,84437.30776448581
5923.30485646117,34976.614448326385,2993.3521688549113,41424.76190476191,85318.03337840436
5954.013699684445,35121.154062887406,3038.058833305635,42103.09523809524,86216.32183397273
5863.772800738859,35089.59765580976,3012.7970749542965,41466.904761904756,85433.07229340766
5891.787885784653,34769.24377324467,3104.869536313777,42507.142857142855,86273.04405248596
5877.510967444007,34653.7247830497,3156.556423466844,42666.90476190476,86354.69693586532
5952.128068960208,34901.10447424772,3160.046534818015,43369.04761904762,87382.32669707356
6000.8850919726,34723.599684435925,3126.807379092571,43272.85714285714,87124.14929835824
5945.12429769876,34631.747999549196,3127.305966428453,43394.047619047626,87098.22588272404
5923.574232278918,34692.3250309929,3094.8977895961443,43043.80952380952,86754.60657667747
5892.596013237896,34925.05353319058,3111.018780122985,43793.80952380952,87722.47785036097
6009.370430231663,34775.44235320635,3115.672261924547,43894.047619047626,87794.53266441019
6022.973909027938,34378.733235658736,3132.624231344524,43404.52380952381,86938.855185555
5837.373970599552,33979.488335399525,3094.0668107030083,43346.428571428565,86257.35768813065
5769.221888709304,33934.68950749465,3137.111517367459,43603.57142857143,86444.59434214284
5744.708689294234,33949.34069649498,3116.004653481802,43655.0,86465.05403927102
5745.24744092973,34131.0717908261,3172.6774139936847,43826.66666666667,86875.66331241617
5635.072731470792,33286.656147864305,3110.187801229849,42871.90476190476,84903.8214424697
5541.060571076732,32919.81291558661,3031.244806381918,42615.23809523809,84107.35638828336
5622.950819672131,33475.14932942635,3085.7570217716466,42292.619047619046,84476.47621848917
5630.223966751327,33608.98230587174,3084.095063985375,42533.333333333336,84856.63466994178
5536.481182175017,32993.91412149216,3020.7744723284027,42005.95238095238,83557.12215694797
5499.576695143539,32904.3164656824,3013.129466511551,41948.333333333336,83365.35596067083
5562.341260678827,32933.900597317705,2997.507063320592,42115.952380952374,83609.7013022695
5458.631570845839,32438.014200383182,2954.1299650988867,41657.619047619046,82508.39478394695
5723.158623874394,33515.44009917728,3025.427954129965,42990.47619047619,85254.50286765782
5728.007388593857,33563.901724332245,3050.5235167026763,43417.61904761905,85760.05167724783
5666.58970214731,33322.72061309591,3054.8446069469837,42890.00000000001,84934.15492219021
5666.320326329562,33766.76434126,3094.0668107030083,43240.95238095238,85768.10385924495
5562.610636496574,33179.308013073365,3053.0164533820844,42680.2380952381,84475.17319819012
5434.387747248518,32887.97475487433,3034.5687219544625,42288.57142857143,83645.50265264875
5461.594704841067,32804.293925391634,2986.7043377098225,41975.2380952381,83227.83106318062
5629.954590933579,33733.51741237462,3131.959448230015,43436.666666666664,85932.09811820489
5400.4463942122675,33097.88121266764,3080.771148412831,42498.09523809524,84077.19399338798
5414.184560917417,33472.61354671475,3121.9877015123816,43037.61904761905,85046.4048567636
5479.9122604479335,33945.677899244896,3160.37892637527,43640.2380952381,86226.2071813062
5361.656276456552,33077.59495097487,3077.1148412830316,42700.00000000001,84216.36606871446
5306.703609635958,32963.76648258763,3066.478311450889,42567.380952380954,83904.32935605543
5204.071423073961,32467.034824749237,3020.275884992521,42026.90476190477,82718.28689472048
5495.805433695067,33641.10222021864,3141.4326076117673,43404.76190476191,85683.10216628738
5610.0207804202255,34064.296179420715,3203.0912414824666,44174.285714285725,87051.69391560912
5738.7824213037775,34280.4012171757,3228.0206082765494,44447.14285714286,87694.34710389888
5626.183329485107,34518.76479206582,3274.7216220707996,45203.09523809524,88622.76498171696
5648.272146540444,34920.82722867125,3256.440086421805,45534.52380952382,89360.06327115733
5596.282613715077,35230.75622675532,3319.760678078777,46263.09523809524,90409.89475664441
5576.618179019471,31897.892482813026,3335.7154728269907,46995.71428571429,87805.94042037378
5621.065188947893,32058.21030091288,3401.3628053847433,47643.80952380953,88724.44781905504
5625.644577849611,32294.88335399527,3363.137776300482,47487.857142857145,88771.5228510025
5582.0056953744315,32065.535895413046,3362.4729931859733,47276.90476190477,88286.91934587822
5457.2846917571,31840.978248619405,3296.6594648495934,46774.28571428571,87369.20811951181
5539.983067805741,32298.264397610725,3336.878843277381,47092.857142857145,88267.983451551
5477.757253905948,32298.827904879967,3353.830812697358,47429.28571428571,88559.70168576899
5508.735472946971,32502.53578271159,3387.7347515373112,47854.761904761916,89253.76791195778
5527.86115600708,32411.247605094104,3388.898121987702,48118.809523809534,89446.81640689842
5476.410374817209,32257.9736278598,3404.8529167359147,47880.95238095238,89020.18930036531
5434.657123066266,32238.53262707089,3344.357653315606,47644.52380952381,88662.07121297657
5474.5247440929725,32133.438521356922,3369.2870201096894,48033.57142857143,89010.82171413102
5420.918956361117,31692.494083173668,3310.786106032907,47340.47619047619,87764.67533604387
5388.055106595859,31453.56700101431,3253.448562406515,46483.80952380952,86578.8801938262
5501.462325867774,31882.959540178068,3264.0850922386576,46259.76190476191,86908.26886304641
5506.311090587238,31600.924151921554,3277.3807545288346,46166.666666666664,86551.28266370429
5461.055953205571,31309.872647357148,3240.817683230846,46055.0,86066.74628379356
5429.269606711306,30935.140313310043,3207.5785275054013,45766.428571428565,85338.41701895531
5331.486184868774,30455.032119914347,3207.910919062656,45086.42857142858,84080.85779527435
5380.512583698915,30316.97283894962,3149.410004985873,45340.0,84186.89542763442
5382.128838605402,30423.757466471314,3118.8299817184643,45186.42857142857,84111.14485822376
5268.18286769799,30608.30609714865,3138.4410835964773,44720.71428571429,83735.6443341574
5349.264988840145,31430.181449340693,3200.930696360312,45569.047619047626,85549.42475358877
5354.652505195105,31609.37676096022,3176.6661126807376,45507.142857142855,85647.83823597891
5372.970060801969,31314.662459145722,3149.9085923217553,45671.19047619047,85508.73158845992
5330.139305780035,31058.548405274425,3115.8384577031743,45447.380952380954,84951.90712113859
5345.76310320942,31094.331116871406,3132.2918397872695,45270.71428571428,84843.10034558238
5222.9277303163235,30781.58458244111,3141.266411833139,44905.4761904762,84051.25491506676
5191.949511275301,30580.130733686463,3013.6280538474325,44515.95238095239,83301.66067976158
5229.931501577773,30676.49047672715,2949.476483297324,44530.95238095238,83386.85084255463
